Question 1,Question 2,Question 3,Question 4,Question 5,Question 6,Question 7,Question 8,Question 9,Question 10,House
2,3,3,2,2,3,2,3,2,3,Hufflepuff
3,2,3,3,3,3,3,2,2,3,Hufflepuff
3,2,3,3,2,2,2,2,2,2,Hufflepuff
3,2,3,2,3,2,2,2,3,3,Hufflepuff
3,3,3,3,3,2,3,2,2,2,Hufflepuff
2,3,2,2,2,2,3,2,2,2,Hufflepuff
3,2,2,2,3,3,2,3,2,2,Hufflepuff
3,2,3,2,3,2,2,2,3,2,Hufflepuff
3,2,3,2,2,3,3,2,3,2,Hufflepuff
3,3,2,3,3,2,2,2,3,3,Hufflepuff
2,2,3,2,2,2,2,2,2,3,Hufflepuff
3,3,3,2,2,3,3,3,3,3,Hufflepuff
3,2,3,2,2,2,3,3,3,2,Hufflepuff
2,3,3,2,2,2,3,2,3,2,Hufflepuff
3,3,2,2,2,3,2,3,2,2,Hufflepuff
3,3,3,3,3,3,2,3,3,2,Hufflepuff
3,2,3,2,3,3,3,2,2,3,Hufflepuff
2,2,3,2,2,2,2,3,3,2,Hufflepuff
3,2,3,2,3,3,3,3,3,3,Hufflepuff
3,2,3,3,2,2,3,3,2,3,Hufflepuff
3,3,2,3,3,2,3,2,2,3,Hufflepuff
2,3,3,2,3,3,2,2,3,3,Hufflepuff
2,2,3,3,3,3,3,3,2,3,Hufflepuff
3,2,2,3,3,3,2,2,2,3,Hufflepuff
3,2,2,3,2,2,3,2,3,3,Hufflepuff
2,3,2,2,2,3,2,2,2,2,Hufflepuff
2,3,2,2,3,2,2,3,3,2,Hufflepuff
2,2,2,2,3,3,3,3,3,2,Hufflepuff
3,2,3,2,2,3,3,2,3,2,Hufflepuff
3,2,2,3,3,3,3,2,2,2,Hufflepuff
3,3,3,2,2,3,2,2,2,3,Hufflepuff
2,3,2,3,3,2,3,3,3,3,Hufflepuff
2,3,3,3,2,3,3,2,2,3,Hufflepuff
2,3,2,3,3,3,3,2,2,3,Hufflepuff
2,2,3,3,2,2,2,2,3,3,Hufflepuff
3,3,3,3,2,2,3,2,3,3,Hufflepuff
2,2,2,2,2,3,2,3,2,3,Hufflepuff
3,2,2,2,2,3,2,3,3,2,Hufflepuff
2,3,2,3,2,3,2,2,3,2,Hufflepuff
2,3,3,2,2,3,3,3,2,3,Hufflepuff
2,2,2,3,2,3,3,3,2,3,Hufflepuff
2,3,3,2,2,2,3,2,3,2,Hufflepuff
2,3,3,3,2,2,2,2,2,3,Hufflepuff
2,2,2,3,3,2,2,3,2,2,Hufflepuff
2,3,3,2,2,2,3,3,2,3,Hufflepuff
3,3,2,2,3,3,3,2,3,2,Hufflepuff
3,3,3,2,3,3,3,2,3,2,Hufflepuff
2,3,2,2,2,2,2,3,3,3,Hufflepuff
2,2,2,2,3,3,3,3,2,2,Hufflepuff
3,2,3,3,2,2,2,3,2,3,Hufflepuff
2,2,2,2,2,3,2,3,2,2,Hufflepuff
3,3,3,3,2,2,3,3,2,2,Hufflepuff
3,3,3,3,3,3,2,3,3,2,Hufflepuff
2,2,3,3,3,2,3,3,2,2,Hufflepuff
3,3,3,3,3,3,2,2,3,2,Hufflepuff
3,3,3,2,2,2,3,3,2,2,Hufflepuff
2,2,2,2,2,2,3,3,2,2,Hufflepuff
3,2,3,2,3,3,2,3,2,2,Hufflepuff
3,3,2,3,3,3,2,2,3,2,Hufflepuff
3,3,2,2,2,2,3,2,2,3,Hufflepuff
2,3,2,3,3,2,3,3,2,3,Hufflepuff
3,3,2,2,2,3,3,2,2,2,Hufflepuff
2,2,2,3,3,3,2,3,2,2,Hufflepuff
2,2,2,2,2,2,3,2,2,3,Hufflepuff
2,3,2,3,2,2,3,2,3,3,Hufflepuff
2,3,2,2,3,3,2,3,3,2,Hufflepuff
3,2,2,2,3,2,3,3,3,3,Hufflepuff
3,2,3,2,3,2,3,3,2,3,Hufflepuff
3,3,3,2,3,3,3,3,3,3,Hufflepuff
2,3,3,3,2,2,3,2,2,2,Hufflepuff
3,3,2,3,2,3,2,3,3,3,Hufflepuff
2,2,2,3,3,2,3,3,3,2,Hufflepuff
3,2,2,2,2,2,3,3,3,2,Hufflepuff
2,2,2,3,2,3,2,3,3,3,Hufflepuff
2,2,3,3,3,3,2,2,2,3,Hufflepuff
3,3,3,2,3,3,2,2,3,3,Hufflepuff
2,2,3,2,3,3,3,3,3,2,Hufflepuff
2,3,3,2,2,3,3,3,3,2,Hufflepuff
3,3,2,3,3,2,2,3,3,3,Hufflepuff
3,3,2,3,2,2,2,3,3,2,Hufflepuff
3,3,2,3,2,3,2,3,2,3,Hufflepuff
2,3,3,2,3,2,2,3,2,3,Hufflepuff
2,2,3,2,3,2,2,2,2,3,Hufflepuff
3,2,2,2,2,3,3,2,2,2,Hufflepuff
2,2,3,2,3,2,2,3,2,2,Hufflepuff
3,2,3,2,3,3,3,3,2,2,Hufflepuff
3,3,3,2,2,3,3,2,2,2,Hufflepuff
2,2,2,3,3,3,3,2,2,2,Hufflepuff
2,2,2,3,3,3,3,2,2,3,Hufflepuff
3,2,3,3,2,2,3,3,3,3,Hufflepuff
2,3,2,3,3,3,3,3,2,3,Hufflepuff
3,2,3,2,2,3,2,2,2,2,Hufflepuff
3,2,3,2,3,2,2,2,2,2,Hufflepuff
3,3,3,2,3,2,3,3,3,2,Hufflepuff
2,2,2,2,3,3,3,3,2,2,Hufflepuff
3,3,2,3,2,3,3,2,2,2,Hufflepuff
2,2,2,3,2,2,3,3,2,3,Hufflepuff
3,2,2,3,3,3,3,3,2,3,Hufflepuff
2,3,3,2,3,2,3,3,2,2,Hufflepuff
2,2,3,3,2,3,2,3,3,3,Hufflepuff
2,2,3,3,3,2,2,2,2,2,Hufflepuff
2,3,2,3,3,2,3,2,3,2,Hufflepuff
2,2,2,3,3,3,2,3,3,3,Hufflepuff
2,3,2,3,2,3,3,3,3,3,Hufflepuff
3,2,3,2,3,3,3,3,3,3,Hufflepuff
3,2,3,2,2,2,2,2,3,2,Hufflepuff
3,2,2,2,3,3,2,2,3,2,Hufflepuff
3,2,2,2,3,3,2,3,3,3,Hufflepuff
2,2,2,3,2,2,2,3,2,2,Hufflepuff
3,2,3,2,2,3,2,2,2,2,Hufflepuff
2,3,2,3,3,3,3,2,2,3,Hufflepuff
3,2,3,3,3,3,3,3,2,2,Hufflepuff
2,2,3,3,2,2,3,3,2,3,Hufflepuff
3,3,2,3,3,2,2,2,3,3,Hufflepuff
3,3,3,2,2,2,3,3,2,3,Hufflepuff
3,2,2,2,3,3,3,3,2,2,Hufflepuff
3,3,3,3,2,2,2,2,3,2,Hufflepuff
3,3,2,3,3,2,2,2,2,2,Hufflepuff
3,2,2,2,2,3,3,2,3,2,Hufflepuff
2,2,2,3,2,3,2,3,2,2,Hufflepuff
2,2,2,2,2,3,3,2,3,3,Hufflepuff
2,3,2,2,3,2,3,3,2,2,Hufflepuff
3,2,3,2,3,3,2,3,2,2,Hufflepuff
3,2,2,2,3,2,3,2,3,3,Hufflepuff
3,2,3,3,3,2,2,2,2,3,Hufflepuff
3,2,3,3,3,3,3,2,3,2,Hufflepuff
2,2,2,2,3,2,3,2,2,3,Hufflepuff
2,2,3,2,3,3,3,2,3,2,Hufflepuff
2,3,2,3,2,3,2,2,3,2,Hufflepuff
3,3,3,2,2,3,3,2,2,2,Hufflepuff
2,3,3,3,2,3,2,3,2,3,Hufflepuff
3,3,2,3,3,3,2,3,3,3,Hufflepuff
2,2,3,2,2,3,2,3,2,2,Hufflepuff
3,3,3,3,3,3,2,2,3,3,Hufflepuff
2,3,3,2,2,2,3,2,2,3,Hufflepuff
3,2,3,3,3,3,3,3,3,3,Hufflepuff
2,2,2,2,2,3,3,2,2,2,Hufflepuff
2,2,2,3,3,2,2,3,2,3,Hufflepuff
2,2,3,2,3,2,3,2,3,2,Hufflepuff
2,2,3,2,3,3,2,2,2,2,Hufflepuff
3,3,3,3,3,2,3,3,3,3,Hufflepuff
2,3,2,3,2,2,2,3,3,2,Hufflepuff
2,3,3,2,2,2,2,2,3,2,Hufflepuff
3,3,3,2,3,3,2,3,3,3,Hufflepuff
3,3,3,3,2,2,3,3,3,2,Hufflepuff
3,3,2,2,2,3,2,2,2,2,Hufflepuff
3,2,3,3,2,2,2,3,2,2,Hufflepuff
3,3,3,3,2,2,3,2,2,3,Hufflepuff
3,3,2,2,2,2,3,2,3,3,Hufflepuff
3,3,2,2,2,3,2,2,3,3,Hufflepuff
3,2,3,3,2,2,3,3,3,2,Hufflepuff
2,2,2,3,3,3,2,2,3,3,Hufflepuff
3,3,2,2,3,3,3,2,3,2,Hufflepuff
3,2,3,3,2,3,2,2,3,3,Hufflepuff
3,3,2,3,2,2,3,3,3,2,Hufflepuff
3,3,2,3,2,2,3,2,2,3,Hufflepuff
2,3,3,3,3,2,2,2,2,3,Hufflepuff
2,2,2,3,3,3,3,2,2,3,Hufflepuff
2,2,3,2,2,2,2,3,3,2,Hufflepuff
3,2,2,3,3,2,2,2,3,3,Hufflepuff
3,3,3,2,3,2,3,3,3,3,Hufflepuff
2,2,2,3,2,3,2,2,3,3,Hufflepuff
2,2,3,3,2,3,2,3,2,2,Hufflepuff
2,2,2,2,2,3,2,2,3,2,Hufflepuff
3,3,2,3,3,3,2,2,2,3,Hufflepuff
3,3,3,2,3,3,2,2,2,3,Hufflepuff
3,2,2,2,3,2,2,3,3,2,Hufflepuff
2,2,2,2,2,3,2,2,3,3,Hufflepuff
3,2,3,2,2,3,3,3,2,3,Hufflepuff
3,3,2,3,2,2,3,2,2,3,Hufflepuff
2,3,3,3,2,3,2,2,3,3,Hufflepuff
2,2,2,2,2,3,2,2,3,3,Hufflepuff
3,3,2,3,2,2,3,2,3,2,Hufflepuff
3,2,3,2,2,2,2,2,2,3,Hufflepuff
3,3,3,3,2,3,2,3,3,2,Hufflepuff
3,2,2,3,3,3,2,2,3,2,Hufflepuff
2,3,2,3,3,2,2,3,3,3,Hufflepuff
2,2,3,3,2,3,3,3,3,2,Hufflepuff
2,2,2,3,3,3,3,2,2,3,Hufflepuff
2,3,2,3,3,3,2,2,2,2,Hufflepuff
2,2,2,3,2,2,3,3,2,3,Hufflepuff
3,3,3,2,2,2,2,3,2,2,Hufflepuff
2,2,3,2,2,2,3,2,3,3,Hufflepuff
3,3,2,2,2,2,3,2,2,3,Hufflepuff
3,2,3,3,3,2,3,3,2,3,Hufflepuff
3,3,2,3,2,3,2,3,2,2,Hufflepuff
2,3,3,2,3,2,3,3,3,2,Hufflepuff
2,3,3,2,3,2,2,3,2,2,Hufflepuff
3,2,2,2,3,3,2,3,2,3,Hufflepuff
2,2,3,3,3,3,3,3,2,2,Hufflepuff
2,2,2,3,2,3,3,3,3,2,Hufflepuff
3,3,2,3,3,2,3,3,3,2,Hufflepuff
3,3,2,2,3,3,2,2,3,2,Hufflepuff
2,3,3,3,3,3,2,3,3,2,Hufflepuff
3,2,2,3,3,3,2,3,3,2,Hufflepuff
3,3,2,3,3,2,3,2,2,2,Hufflepuff
3,2,3,2,2,3,3,3,2,3,Hufflepuff
3,2,2,2,2,3,2,3,2,2,Hufflepuff
3,2,3,3,2,2,3,2,2,2,Hufflepuff
2,2,2,2,3,3,2,3,3,2,Hufflepuff
3,2,3,2,3,3,2,3,3,2,Hufflepuff
2,3,3,2,3,3,3,3,3,3,Hufflepuff
2,3,2,2,2,2,2,3,3,2,Hufflepuff
3,3,3,2,3,2,2,2,3,2,Hufflepuff
3,3,3,2,3,2,3,3,3,2,Hufflepuff
3,2,3,2,2,3,2,2,2,3,Hufflepuff
3,3,2,2,2,3,3,2,2,2,Hufflepuff
2,2,3,3,2,2,2,2,3,2,Hufflepuff
3,2,3,3,2,3,3,3,2,3,Hufflepuff
3,3,3,3,2,2,3,3,3,3,Hufflepuff
3,2,3,3,3,3,2,3,2,2,Hufflepuff
2,2,3,3,3,3,2,3,2,2,Hufflepuff
3,2,3,2,2,3,3,2,3,2,Hufflepuff
2,3,2,3,3,2,3,3,3,2,Hufflepuff
2,3,3,2,3,2,2,3,2,2,Hufflepuff
2,3,2,3,2,2,2,2,2,3,Hufflepuff
3,3,3,3,3,2,3,2,2,3,Hufflepuff
2,2,3,2,2,2,3,3,2,2,Hufflepuff
3,3,3,2,2,2,3,3,3,2,Hufflepuff
2,3,2,2,3,3,2,3,3,2,Hufflepuff
2,3,3,3,2,2,2,2,2,3,Hufflepuff
3,2,3,2,3,2,2,3,3,2,Hufflepuff
3,2,2,2,3,2,3,2,2,2,Hufflepuff
2,2,3,3,2,3,3,3,3,3,Hufflepuff
3,3,3,2,2,3,3,3,3,3,Hufflepuff
3,2,2,3,3,3,3,2,2,2,Hufflepuff
3,2,3,2,2,3,3,3,2,2,Hufflepuff
3,3,2,3,3,3,3,2,2,2,Hufflepuff
2,3,2,3,2,2,2,3,3,3,Hufflepuff
3,2,2,2,2,2,2,3,3,2,Hufflepuff
2,3,2,2,3,3,2,2,3,2,Hufflepuff
2,2,2,3,3,3,3,3,3,3,Hufflepuff
2,3,3,2,3,2,3,3,3,3,Hufflepuff
3,3,3,3,3,2,3,3,3,3,Hufflepuff
3,2,3,3,2,3,3,2,3,2,Hufflepuff
3,2,3,2,2,3,3,3,2,3,Hufflepuff
3,3,3,3,3,2,3,3,3,2,Hufflepuff
2,3,2,3,2,3,2,2,3,2,Hufflepuff
2,2,3,3,2,2,2,2,3,2,Hufflepuff
2,3,2,2,3,2,2,2,2,3,Hufflepuff
3,2,2,2,3,2,2,2,3,2,Hufflepuff
2,3,2,3,3,2,3,3,2,3,Hufflepuff
2,3,3,3,2,2,2,3,2,2,Hufflepuff
2,2,2,3,2,2,3,3,3,3,Hufflepuff
2,2,3,2,2,3,2,3,3,3,Hufflepuff
3,2,3,3,2,3,2,3,3,2,Hufflepuff
2,3,3,3,3,3,2,3,3,2,Hufflepuff
3,2,3,3,2,2,2,3,2,3,Hufflepuff
3,3,3,3,2,3,2,2,3,2,Hufflepuff
2,3,3,3,2,3,3,3,3,3,Hufflepuff
3,3,2,3,2,2,2,3,3,3,Hufflepuff
2,2,2,2,3,2,3,3,2,2,Hufflepuff
3,3,2,2,3,2,3,3,3,2,Hufflepuff
2,2,3,2,2,2,2,2,3,2,Hufflepuff
3,2,3,3,2,2,3,2,3,3,Hufflepuff
3,2,2,2,3,3,2,3,2,2,Hufflepuff
2,3,3,3,2,3,2,3,3,2,Hufflepuff
2,3,2,2,3,2,2,2,3,3,Hufflepuff
2,2,3,2,2,3,3,2,2,3,Hufflepuff
2,3,3,2,3,3,2,3,3,3,Hufflepuff
3,2,3,2,2,2,3,3,3,3,Hufflepuff
3,2,3,2,2,3,2,3,3,3,Hufflepuff
3,2,2,3,3,3,3,3,2,3,Hufflepuff
2,3,2,3,2,2,3,2,3,3,Hufflepuff
2,3,3,3,3,3,2,2,2,3,Hufflepuff
2,2,3,2,3,3,3,2,3,2,Hufflepuff
3,2,3,2,3,2,3,2,3,2,Hufflepuff
2,3,2,3,3,2,2,3,3,2,Hufflepuff
3,3,2,3,3,2,2,2,2,2,Hufflepuff
3,3,2,2,3,2,2,3,2,3,Hufflepuff
2,3,2,2,3,3,2,3,3,3,Hufflepuff
2,2,2,2,3,3,2,2,3,3,Hufflepuff
3,2,3,3,3,2,2,3,3,2,Hufflepuff
3,3,2,2,2,2,2,3,2,3,Hufflepuff
3,3,2,3,3,3,3,2,2,2,Hufflepuff
3,3,2,3,2,3,2,2,3,3,Hufflepuff
2,3,2,2,2,2,2,2,3,3,Hufflepuff
3,2,2,2,2,2,3,2,2,2,Hufflepuff
2,3,2,2,2,2,2,2,2,2,Hufflepuff
2,3,2,3,3,3,3,2,2,2,Hufflepuff
2,2,2,2,3,2,2,2,3,3,Hufflepuff
2,3,3,2,2,3,2,3,3,2,Hufflepuff
3,2,2,3,3,2,2,3,2,3,Hufflepuff
2,3,2,2,2,3,3,2,2,2,Hufflepuff
3,3,3,3,3,2,3,3,2,2,Hufflepuff
3,3,3,3,3,2,3,3,2,3,Hufflepuff
2,3,2,3,3,3,2,2,2,3,Hufflepuff
2,2,3,2,3,2,3,2,3,3,Hufflepuff
2,3,3,2,3,2,3,3,2,3,Hufflepuff
2,2,2,3,3,2,3,3,3,3,Hufflepuff
2,3,2,3,3,3,3,3,3,3,Hufflepuff
2,2,3,2,3,3,3,3,2,3,Hufflepuff
3,3,3,3,3,3,3,2,3,3,Hufflepuff
3,2,3,2,3,3,3,2,2,3,Hufflepuff
3,2,3,2,3,2,3,3,2,3,Hufflepuff
2,3,2,3,2,2,2,2,2,3,Hufflepuff
2,2,2,2,2,3,3,2,2,3,Hufflepuff
2,3,3,2,2,2,2,2,3,2,Hufflepuff
3,3,3,2,3,3,3,2,2,2,Hufflepuff
3,3,3,3,3,2,3,3,3,3,Hufflepuff
3,2,3,3,2,3,3,3,3,3,Hufflepuff
3,3,2,2,2,3,2,2,2,2,Hufflepuff
2,3,3,2,3,2,2,2,2,2,Hufflepuff
3,2,3,2,3,3,3,3,3,2,Hufflepuff
3,2,2,2,2,3,2,3,3,2,Hufflepuff
3,2,3,2,3,3,3,2,3,2,Hufflepuff
3,3,2,3,2,3,3,3,2,2,Hufflepuff
2,3,2,3,3,2,2,3,2,3,Hufflepuff
2,2,3,2,2,3,2,2,3,2,Hufflepuff
2,3,2,3,3,3,2,2,2,3,Hufflepuff
3,3,3,2,3,3,3,2,2,2,Hufflepuff
3,2,2,2,3,3,3,3,3,3,Hufflepuff
3,3,3,2,3,2,2,3,3,3,Hufflepuff
3,2,3,3,3,2,2,3,3,3,Hufflepuff
2,3,2,3,3,2,2,2,2,3,Hufflepuff
3,2,3,3,2,2,3,3,2,2,Hufflepuff
2,2,3,2,2,3,3,3,2,3,Hufflepuff
3,2,3,2,3,2,3,3,3,3,Hufflepuff
2,3,2,2,3,2,3,3,3,2,Hufflepuff
2,2,2,2,2,2,3,2,3,3,Hufflepuff
3,3,2,3,2,2,3,2,3,3,Hufflepuff
3,3,2,3,2,3,3,3,2,2,Hufflepuff
3,3,2,2,2,2,3,3,3,2,Hufflepuff
2,3,3,2,2,3,2,3,2,2,Hufflepuff
2,3,3,3,3,2,2,3,2,2,Hufflepuff
2,2,2,3,2,2,3,3,2,3,Hufflepuff
2,2,2,3,3,3,2,2,3,2,Hufflepuff
3,3,2,2,3,2,2,3,2,3,Hufflepuff
2,2,2,2,3,3,2,2,2,3,Hufflepuff
2,2,3,2,2,2,2,2,2,2,Hufflepuff
3,2,3,3,3,3,3,2,3,2,Hufflepuff
2,2,3,3,3,2,3,2,3,3,Hufflepuff
2,3,3,3,3,2,3,2,3,2,Hufflepuff
3,3,2,3,2,2,3,2,3,2,Hufflepuff
2,3,2,2,3,3,2,2,3,3,Hufflepuff
3,2,3,3,2,2,3,2,3,3,Hufflepuff
2,3,2,2,2,2,3,2,2,2,Hufflepuff
2,2,3,2,2,3,3,2,3,3,Hufflepuff
2,2,3,3,3,3,3,3,3,2,Hufflepuff
3,3,3,3,2,2,2,3,2,2,Hufflepuff
2,2,2,2,2,3,3,3,2,3,Hufflepuff
2,2,3,2,2,3,3,2,2,3,Hufflepuff
3,2,2,3,2,2,2,3,3,2,Hufflepuff
3,3,2,3,2,2,3,2,2,2,Hufflepuff
2,2,2,3,2,3,3,3,3,2,Hufflepuff
3,3,2,2,2,2,3,2,2,2,Hufflepuff
3,2,2,3,2,2,2,3,2,3,Hufflepuff
3,2,3,2,3,2,2,3,3,2,Hufflepuff
2,3,2,2,3,2,3,3,3,3,Hufflepuff
2,3,3,3,2,2,2,2,3,3,Hufflepuff
2,2,2,3,2,2,2,2,3,2,Hufflepuff
2,3,2,3,2,3,2,3,2,3,Hufflepuff
3,2,2,2,2,3,2,2,3,2,Hufflepuff
2,3,3,3,3,3,3,3,3,2,Hufflepuff
2,2,3,2,3,3,2,2,3,2,Hufflepuff
2,3,2,3,3,3,2,2,2,2,Hufflepuff
2,2,2,3,3,3,2,2,2,3,Hufflepuff
2,2,3,2,3,3,2,2,2,3,Hufflepuff
2,3,2,2,3,3,2,2,3,2,Hufflepuff
2,3,3,3,2,3,3,3,3,2,Hufflepuff
3,3,3,2,2,2,2,3,2,3,Hufflepuff
3,2,3,3,2,2,3,3,2,3,Hufflepuff
3,2,2,2,2,3,2,3,2,2,Hufflepuff
3,2,3,2,3,3,3,3,2,2,Hufflepuff
3,2,2,3,2,3,3,3,2,3,Hufflepuff
3,2,2,2,3,2,3,3,3,2,Hufflepuff
2,3,2,3,3,3,3,2,3,2,Hufflepuff
3,3,2,2,3,2,2,3,3,3,Hufflepuff
2,2,3,3,2,2,2,3,3,2,Hufflepuff
3,3,3,3,2,2,3,3,3,3,Hufflepuff
3,2,3,3,2,2,2,2,2,2,Hufflepuff
2,3,2,2,3,2,3,3,3,3,Hufflepuff
3,2,3,2,2,2,3,2,2,3,Hufflepuff
2,3,3,2,2,2,3,3,3,3,Hufflepuff
3,3,3,3,3,3,2,3,2,3,Hufflepuff
2,3,3,3,3,3,3,2,3,2,Hufflepuff
2,3,2,2,3,3,2,2,3,2,Hufflepuff
3,2,3,3,3,2,3,3,3,3,Hufflepuff
3,3,2,3,2,3,2,2,2,2,Hufflepuff
2,2,3,3,3,3,3,2,3,3,Hufflepuff
3,3,2,2,3,3,2,3,2,2,Hufflepuff
3,2,2,3,2,2,2,2,3,3,Hufflepuff
2,2,2,3,3,3,2,3,3,2,Hufflepuff
3,3,3,3,2,3,2,3,2,2,Hufflepuff
3,2,2,3,3,2,2,3,3,3,Hufflepuff
3,3,3,2,3,3,2,3,2,3,Hufflepuff
3,2,2,3,3,3,2,3,2,2,Hufflepuff
3,2,2,3,2,2,2,2,3,3,Hufflepuff
2,3,3,3,3,2,2,3,2,2,Hufflepuff
3,3,2,3,2,3,2,2,3,2,Hufflepuff
3,3,2,3,3,2,3,2,3,3,Hufflepuff
3,3,2,3,3,2,3,3,3,3,Hufflepuff
3,2,2,2,3,3,3,2,2,2,Hufflepuff
3,3,3,3,3,3,3,3,2,2,Hufflepuff
2,2,3,2,3,2,2,2,2,2,Hufflepuff
3,3,3,2,2,2,2,2,3,3,Hufflepuff
3,3,2,2,2,2,3,2,2,3,Hufflepuff
2,3,3,2,2,3,3,2,3,2,Hufflepuff
2,2,3,3,3,3,2,2,2,3,Hufflepuff
2,2,2,3,2,3,2,2,2,3,Hufflepuff
2,2,3,2,2,2,3,2,2,2,Hufflepuff
3,3,3,3,3,3,3,2,3,2,Hufflepuff
3,2,3,2,3,3,2,3,3,3,Hufflepuff
2,3,2,3,3,3,3,2,3,2,Hufflepuff
3,2,3,2,2,3,3,3,2,3,Hufflepuff
3,2,2,3,2,3,2,3,2,2,Hufflepuff
3,3,2,3,2,3,2,3,3,2,Hufflepuff
2,3,2,2,3,3,2,2,3,2,Hufflepuff
2,2,3,2,3,2,3,3,3,3,Hufflepuff
3,2,3,3,2,2,3,3,2,2,Hufflepuff
3,3,3,3,3,3,2,2,2,2,Hufflepuff
2,2,3,2,2,3,2,3,2,3,Hufflepuff
2,3,3,3,3,2,3,3,3,3,Hufflepuff
3,3,2,3,3,3,2,3,2,3,Hufflepuff
2,3,3,2,3,2,2,3,3,2,Hufflepuff
3,2,2,2,3,2,2,2,3,3,Hufflepuff
3,3,3,2,2,3,2,3,2,2,Hufflepuff
2,3,3,3,2,3,2,2,3,3,Hufflepuff
2,2,3,3,3,3,2,3,3,3,Hufflepuff
3,2,3,3,3,2,3,3,2,3,Hufflepuff
3,3,2,2,2,2,2,2,3,2,Hufflepuff
2,2,3,3,2,3,3,2,3,2,Hufflepuff
3,2,3,2,2,3,2,3,3,2,Hufflepuff
3,3,2,3,2,2,2,2,2,2,Hufflepuff
3,3,3,2,2,3,3,3,3,2,Hufflepuff
2,2,3,2,2,3,3,3,3,2,Hufflepuff
3,2,3,2,2,2,2,2,3,3,Hufflepuff
2,2,2,3,3,2,2,2,2,3,Hufflepuff
3,3,3,3,3,3,3,2,3,3,Hufflepuff
2,2,2,3,3,3,2,2,3,3,Hufflepuff
2,3,2,3,3,2,2,2,2,2,Hufflepuff
2,2,2,3,3,2,2,3,2,3,Hufflepuff
3,2,2,2,3,2,3,3,3,2,Hufflepuff
2,3,2,3,3,2,3,3,2,3,Hufflepuff
3,2,2,3,3,2,3,3,2,3,Hufflepuff
2,3,3,2,3,3,3,2,2,3,Hufflepuff
2,3,3,2,3,3,3,3,2,2,Hufflepuff
3,3,3,3,2,3,2,3,2,2,Hufflepuff
2,2,2,2,3,3,2,3,2,3,Hufflepuff
3,3,2,2,3,2,3,2,2,3,Hufflepuff
2,2,3,2,2,3,3,2,3,3,Hufflepuff
2,3,3,3,2,2,2,3,2,2,Hufflepuff
2,3,2,3,3,3,3,3,3,2,Hufflepuff
2,2,2,2,2,2,2,3,3,3,Hufflepuff
2,3,2,2,2,2,3,3,2,3,Hufflepuff
3,2,2,3,3,3,3,2,2,2,Hufflepuff
3,2,2,3,2,2,2,3,2,3,Hufflepuff
2,2,2,3,3,3,3,3,2,2,Hufflepuff
3,2,2,2,3,3,3,3,2,2,Hufflepuff
2,3,3,2,3,3,2,2,2,2,Hufflepuff
2,3,2,3,3,2,2,2,3,2,Hufflepuff
3,3,2,3,2,3,3,3,3,3,Hufflepuff
3,2,2,3,3,2,3,3,3,2,Hufflepuff
3,2,2,2,3,3,3,2,3,2,Hufflepuff
2,2,3,2,2,3,3,3,3,3,Hufflepuff
3,2,2,3,2,2,2,2,3,3,Hufflepuff
3,2,3,2,3,2,3,2,3,2,Hufflepuff
2,2,3,3,3,3,3,3,2,3,Hufflepuff
3,3,2,2,2,3,2,3,2,2,Hufflepuff
3,2,3,2,2,2,3,2,3,3,Hufflepuff
2,2,2,3,3,3,2,2,2,3,Hufflepuff
3,2,3,3,3,2,3,2,3,3,Hufflepuff
3,2,3,3,2,3,2,3,3,3,Hufflepuff
2,2,3,3,3,2,3,3,3,3,Hufflepuff
3,3,2,3,3,3,3,2,3,3,Hufflepuff
3,3,2,3,3,2,3,3,3,3,Hufflepuff
2,2,3,3,2,2,3,3,3,3,Hufflepuff
3,2,2,3,3,2,3,3,2,3,Hufflepuff
3,2,2,2,2,3,2,3,2,2,Hufflepuff
3,2,2,2,2,3,2,2,3,2,Hufflepuff
3,2,3,2,2,3,3,3,3,3,Hufflepuff
2,2,3,2,3,2,2,2,2,3,Hufflepuff
2,3,3,2,3,2,3,2,2,2,Hufflepuff
2,2,3,3,3,2,3,3,3,2,Hufflepuff
3,2,2,3,3,2,2,2,3,3,Hufflepuff
3,2,3,2,2,3,3,3,2,2,Hufflepuff
3,3,3,2,2,3,2,3,3,3,Hufflepuff
2,2,3,2,2,3,3,2,2,2,Hufflepuff
3,2,3,3,3,2,2,2,3,2,Hufflepuff
3,3,3,3,3,2,3,2,2,2,Hufflepuff
2,3,3,2,2,3,2,2,2,3,Hufflepuff
2,2,2,2,3,2,3,2,3,2,Hufflepuff
2,2,2,2,3,3,3,3,2,3,Hufflepuff
3,3,3,2,3,3,3,3,3,3,Hufflepuff
3,3,2,2,2,3,2,3,2,2,Hufflepuff
3,2,3,2,3,2,2,2,2,2,Hufflepuff
3,3,2,2,3,3,2,2,2,3,Hufflepuff
3,3,2,2,3,2,3,3,3,3,Hufflepuff
3,3,2,2,3,2,2,2,3,2,Hufflepuff
2,2,3,3,3,3,3,3,3,3,Hufflepuff
2,2,2,2,3,2,3,3,2,2,Hufflepuff
3,2,2,3,2,3,2,3,3,2,Hufflepuff
3,2,2,2,2,2,3,3,2,2,Hufflepuff
3,2,3,2,3,2,2,2,2,3,Hufflepuff
3,3,2,3,3,3,2,3,3,2,Hufflepuff
2,3,2,2,3,2,3,2,2,2,Hufflepuff
2,2,2,3,2,2,2,3,3,3,Hufflepuff
3,3,2,3,3,2,2,3,2,3,Hufflepuff
